,ID_CLIENTE,DATA_CADASTRO,DDD,FLAG_PF,SEGMENTO_INDUSTRIAL,DOMINIO_EMAIL,PORTE,CEP_2_DIG
708,5786614417091653950,2018-04-11,84,,Indústria,YAHOO,GRANDE,59
709,9036329217885149501,2018-09-30,11,,Comércio,OUTLOOK,MEDIO,12
710,6055129522348042687,2000-08-15,(0,,Serviços,YAHOO,MEDIO,16
711,8594897944068249710,2018-03-28,62,,Serviços,BOL,MEDIO,74
712,6796564304742670823,2018-04-02,65,X,,BOL,PEQUENO,78
713,1463054873047394970,2016-05-10,44,,Serviços,HOTMAIL,GRANDE,87
714,7468724002190465812,2017-08-06,,,Serviços,YAHOO,PEQUENO,86
715,5386962298800892593,2018-05-02,43,,Indústria,YAHOO,MEDIO,86
716,2191990606593345695,2016-02-16,,,Indústria,HOTMAIL,MEDIO,17
717,1450216906825650643,2018-05-02,43,,Serviços,YAHOO,GRANDE,86
718,3618862169777063942,2012-03-11,49,,Serviços,AOL,MEDIO,88
719,2003221759676247813,2012-04-10,47,,Comércio,AOL,PEQUENO,89
720,8185063234515056194,2011-06-13,11,,Serviços,GMAIL,MEDIO,70
721,2300515430178950292,2004-01-28,,,Comércio,GMAIL,PEQUENO,29
722,3075783375726664899,2016-01-21,34,X,,AOL,MEDIO,38
723,295375823203017296,2015-08-10,11,,Serviços,YAHOO,PEQUENO,11
724,4626249002057685539,2016-01-26,27,,Comércio,YAHOO,GRANDE,29
725,1687017009357941608,2007-06-11,92,,,HOTMAIL,GRANDE,69
726,4537982850248578883,2018-09-19,,,Serviços,GMAIL,MEDIO,36
727,2549266739079962864,2016-02-03,69,X,,HOTMAIL,MEDIO,76
728,2687720147676132707,2006-01-01,11,,Comércio,YAHOO,GRANDE,90
729,6546850858912852316,2018-02-21,91,,Serviços,GMAIL,GRANDE,68
730,5078307295214858596,2018-12-13,,,Serviços,GMAIL,PEQUENO,46
731,5198904647759787695,2000-08-15,27,,Indústria,YAHOO,MEDIO,29
732,1033361676287635885,2013-10-03,11,,Indústria,GMAIL,MEDIO,96
733,3474419084491017271,2014-03-16,11,,Comércio,BOL,PEQUENO,48
734,8173830874846355280,2011-02-14,38,,Serviços,GMAIL,GRANDE,39
735,2556046726800414568,2014-07-31,43,,Serviços,OUTLOOK,GRANDE,86
736,6594970822995540982,2014-01-19,,,Serviços,YAHOO,MEDIO,77
737,6056959220685085102,2016-08-01,73,,Serviços,GMAIL,PEQUENO,45
738,5010695957153856148,2017-10-25,69,,Indústria,YAHOO,GRANDE,76
739,8106460788895393927,2018-09-20,99,,Serviços,HOTMAIL,GRANDE,77
740,8487807876567995441,2000-08-15,21,,,YAHOO,MEDIO,26
741,7719877724419004325,2018-04-29,11,,Indústria,GMAIL,MEDIO,12
742,3632378524835692731,2017-06-08,11,,Indústria,GMAIL,GRANDE,92
743,1430896989654626045,2018-12-10,87,,Comércio,HOTMAIL,GRANDE,56
744,7503582542949284252,2011-02-15,91,,Comércio,HOTMAIL,MEDIO,65
745,8271604276097280304,2013-05-05,11,,Comércio,BOL,MEDIO,33
746,86436955037443683,2019-01-03,,,Serviços,GMAIL,PEQUENO,23
747,5383359512938607117,2017-07-30,64,,Comércio,YAHOO,MEDIO,75
748,7204322229254419755,2006-11-07,,,Serviços,YAHOO,MEDIO,80
749,6598561842700412652,2018-12-05,,,Comércio,YAHOO,,12
750,8911073840712901131,2018-01-08,21,,Comércio,GMAIL,MEDIO,26
751,1041113202992808157,2014-09-29,,X,,,PEQUENO,78
752,6535074478489939949,2014-11-17,65,,Indústria,GMAIL,PEQUENO,78
753,8774171337110190597,2018-04-17,49,,Indústria,GMAIL,MEDIO,89
754,6574147480097265454,2000-08-15,85,,Serviços,HOTMAIL,MEDIO,61
755,5287265869592025756,2000-08-15,32,,Comércio,AOL,PEQUENO,36
756,6367769402148499693,2018-08-30,27,,Indústria,AOL,MEDIO,29
757,6686011791459443533,2014-06-08,11,,Indústria,GMAIL,GRANDE,11
758,6669879342590884634,2011-02-14,71,,Serviços,,GRANDE,40
759,3423512048884192208,2016-12-21,,X,,GMAIL,GRANDE,38
760,879621668242949113,2016-03-15,69,,Indústria,HOTMAIL,MEDIO,76
761,8609938720215175911,2010-07-26,,,Indústria,YAHOO,MEDIO,36
762,2108598473865910131,2013-06-25,16,,Indústria,GMAIL,MEDIO,14
763,2006188298374001315,2018-07-29,93,,Comércio,YAHOO,GRANDE,68
764,3447213159487287154,2015-09-13,51,,Indústria,GMAIL,GRANDE,13
765,2209806355660046187,2015-08-20,74,,Serviços,YAHOO,PEQUENO,44
766,1462395707491634845,2013-07-29,47,,Comércio,HOTMAIL,MEDIO,88
767,6632750819478927641,2019-02-18,18,,Indústria,HOTMAIL,GRANDE,16
768,6535356415509860671,2016-12-27,65,,Comércio,HOTMAIL,GRANDE,78
769,1179133757491860792,2016-08-16,65,,Serviços,GMAIL,MEDIO,78
770,5425069937553115144,2012-05-15,67,X,,GMAIL,GRANDE,79
771,6789516822626221575,2000-08-15,11,,Comércio,AOL,GRANDE,20
772,4915404990154267899,2013-12-26,11,,Serviços,HOTMAIL,MEDIO,64
773,1929055606777178697,2015-12-10,62,,Comércio,HOTMAIL,GRANDE,77
774,3592639146446725280,2000-08-15,65,,Indústria,HOTMAIL,GRANDE,78
775,3950448152833572077,2019-02-20,,,Comércio,YAHOO,GRANDE,81
776,5481711897502154955,2018-06-13,21,,Serviços,OUTLOOK,MEDIO,23
777,6636325081217917184,2013-04-16,47,,Comércio,GMAIL,GRANDE,88
778,1153069952490761717,2000-08-15,11,,Comércio,HOTMAIL,GRANDE,62
779,1963239178085807816,2006-10-24,91,,Comércio,GMAIL,GRANDE,65
780,6693885248277625807,2018-12-23,31,,Comércio,GMAIL,GRANDE,39
781,4110562609148185966,2000-08-15,42,X,,GMAIL,GRANDE,78
782,5689766561863956319,2019-02-26,86,,Serviços,YAHOO,MEDIO,64
783,2278650548373578523,2018-11-07,18,,Indústria,GMAIL,GRANDE,19
784,7246466789138290692,2011-12-25,63,,Indústria,YAHOO,MEDIO,77
785,4675067298171588603,2018-07-12,11,,Comércio,HOTMAIL,GRANDE,22
786,7884973711049495555,2017-08-02,65,,Serviços,GMAIL,GRANDE,78
787,1152891199251773092,2012-09-23,62,,Comércio,HOTMAIL,,74
788,7268895973869107930,2019-01-31,62,,Serviços,YAHOO,GRANDE,74
789,186296161813079768,2000-08-15,17,,Comércio,HOTMAIL,,45
790,339550163159506478,2018-05-10,51,,Indústria,HOTMAIL,MEDIO,90
791,8576047157867370630,2012-04-19,24,,Serviços,GMAIL,PEQUENO,26
792,4235751964155364215,2019-03-13,14,,Indústria,HOTMAIL,GRANDE,71
793,4741325322140814572,2019-03-21,54,,Indústria,YAHOO,MEDIO,99
794,5790563179715256679,2016-07-26,91,,Indústria,HOTMAIL,GRANDE,66
795,6309684992153258710,2018-09-05,33,,Serviços,GMAIL,,36
796,2573553293518763494,2018-03-13,27,,Indústria,YAHOO,PEQUENO,29
797,1543875954928694094,2015-05-17,,,Indústria,HOTMAIL,PEQUENO,86
798,4937566934664053767,2011-09-29,62,,Comércio,YAHOO,MEDIO,74
799,7105441534376526569,2018-10-25,,,Serviços,YAHOO,PEQUENO,11
800,8750804459957303037,2000-08-15,81,,Serviços,HOTMAIL,GRANDE,50
801,5334845483867106835,2018-05-06,71,,Serviços,HOTMAIL,GRANDE,43
802,2302464746243069589,2011-02-14,28,,Indústria,HOTMAIL,PEQUENO,29
803,4155987877874087356,2018-11-13,37,,Indústria,GMAIL,MEDIO,35
804,4508632759077888376,2013-05-05,(1,,Comércio,AOL,MEDIO,34
805,5327139240004330145,2008-04-14,61,,Serviços,YAHOO,GRANDE,70
806,8918635099296971351,2019-03-13,11,,Serviços,YAHOO,MEDIO,71
807,2499050168966442376,2014-09-15,34,X,,HOTMAIL,MEDIO,38
808,2260816603683347518,2019-03-13,,,Comércio,OUTLOOK,GRANDE,86
809,4537268360654655629,2019-01-27,44,,Indústria,OUTLOOK,PEQUENO,87
810,7829456717134984253,2017-06-01,51,,Indústria,AOL,MEDIO,92
811,1995032058960709559,2019-03-12,66,,Indústria,GMAIL,MEDIO,78
812,4714187554103729432,2016-06-27,,,Indústria,YAHOO,GRANDE,23
813,8846153146417722343,2000-08-15,84,,Indústria,GMAIL,MEDIO,59
814,6242636379248496392,2019-02-26,,,Indústria,GMAIL,MEDIO,99
815,1378864119919978132,2006-04-23,34,,Indústria,HOTMAIL,PEQUENO,38
816,3817166896467413658,2019-03-14,27,,Indústria,HOTMAIL,MEDIO,29
817,4762091269593841283,2014-08-11,85,,Indústria,,PEQUENO,61
818,7142043104834932013,2017-09-27,88,,Serviços,HOTMAIL,PEQUENO,63
819,4631736838128525597,2016-04-19,,,Comércio,,,29
820,8559143756893267192,2006-06-28,21,,Serviços,GMAIL,PEQUENO,25
821,3970572142453508637,2018-10-03,,,Comércio,HOTMAIL,MEDIO,75
822,1962421014232423027,2011-02-14,38,,Comércio,YAHOO,MEDIO,39
823,5306165689101138983,2013-09-05,37,,Serviços,GMAIL,MEDIO,35
824,8859064595603380512,2000-08-15,04,,Indústria,GMAIL,GRANDE,13
825,6216982347344525048,2019-04-14,98,,Indústria,GMAIL,PEQUENO,65
826,2778852475840838977,2019-03-18,,,Comércio,YAHOO,GRANDE,53
827,4980232475645447238,2017-08-06,47,,Comércio,AOL,PEQUENO,89
828,2146740087301789516,2003-08-14,16,,Serviços,YAHOO,GRANDE,14
829,4874157215501489741,2018-08-26,14,,Serviços,OUTLOOK,PEQUENO,17
830,873223039957991123,2019-06-02,,,Serviços,YAHOO,GRANDE,78
831,8343941262792249232,2019-05-28,11,,Indústria,HOTMAIL,GRANDE,31
832,7968118679747232249,2000-08-15,49,,Comércio,HOTMAIL,MEDIO,89
833,3584082418739794187,2019-03-13,88,,Comércio,HOTMAIL,MEDIO,62
834,1777508458351542706,2019-05-29,,,Serviços,,GRANDE,14
835,4562495119288161876,2019-01-31,,,Indústria,HOTMAIL,GRANDE,29
836,1129657311668961746,2019-01-21,(8,,Indústria,YAHOO,MEDIO,55
837,2567704620177619489,2017-06-04,34,X,,AOL,MEDIO,38
838,8989558978299738854,2019-05-14,51,,Indústria,YAHOO,GRANDE,95
839,4781359035957376194,2017-06-20,77,X,,HOTMAIL,MEDIO,47
840,3039015096637567364,2017-06-27,,X,,YAHOO,MEDIO,38
841,6999154286942764669,2017-04-10,,,Serviços,GMAIL,PEQUENO,69
842,1874387298050692165,2014-03-02,41,,Serviços,YAHOO,GRANDE,83
843,700955341024573089,2018-04-08,,X,,YAHOO,GRANDE,60
844,4375157493619487776,2019-06-25,62,,Serviços,BOL,PEQUENO,74
845,9156666134024889730,2017-08-06,,,Indústria,HOTMAIL,MEDIO,81
846,6143250120040658989,2018-11-04,46,,Comércio,GMAIL,PEQUENO,85
847,5200455618694210402,2015-05-10,85,,Comércio,HOTMAIL,PEQUENO,63
848,2346482557594782345,2016-12-18,65,,Indústria,YAHOO,MEDIO,78
849,6865071386683133124,2019-03-27,,,Comércio,,GRANDE,47
850,1348086280988456892,2018-06-14,13,,Serviços,YAHOO,MEDIO,11
851,6118873739225005756,2019-02-25,74,,Serviços,AOL,PEQUENO,44
852,2711217152718352107,2008-05-07,11,,Indústria,HOTMAIL,MEDIO,52
853,3364209707397843685,2019-05-13,,,Comércio,GMAIL,MEDIO,27
854,7138126049219817285,2019-03-13,77,,Serviços,HOTMAIL,MEDIO,45
855,6479505064094841194,2019-02-20,,,Comércio,YAHOO,PEQUENO,62
856,4430825904532764237,2019-02-19,31,,Comércio,AOL,GRANDE,34
857,2371917341091102894,2019-02-07,73,,Serviços,HOTMAIL,MEDIO,45
858,5855956854975734380,2018-06-26,21,,Comércio,OUTLOOK,GRANDE,28
859,7836964432867832146,2018-07-04,84,,Serviços,YAHOO,PEQUENO,59
860,4104959289203999917,2012-03-11,47,,Comércio,HOTMAIL,GRANDE,89
861,2797247267096799785,2017-07-06,19,,Serviços,OUTLOOK,GRANDE,13
862,3731278848600349375,2014-02-25,85,,Comércio,GMAIL,MEDIO,62
863,8745827224909388475,2019-03-12,37,,Serviços,AOL,PEQUENO,35
864,1141681690629134039,2011-12-07,,,Serviços,HOTMAIL,GRANDE,13
865,6411753448421231450,2016-06-23,,,Comércio,OUTLOOK,MEDIO,64
866,2493688222671282470,2019-02-18,51,,Comércio,YAHOO,,80
867,4090195792518021727,2018-08-26,81,,Indústria,,GRANDE,55
868,8374461419511631785,2011-02-14,91,,Comércio,GMAIL,GRANDE,68
869,6662531979151878793,2017-01-11,35,,Comércio,GMAIL,GRANDE,37
870,5883155883105348987,2011-02-14,11,,Comércio,GMAIL,PEQUENO,42
871,8552039412779393821,2019-08-01,,,Indústria,GMAIL,PEQUENO,32
872,424669430335898076,2015-12-02,,,Comércio,GMAIL,PEQUENO,68
873,2307201111381758912,2013-06-17,14,,Serviços,GMAIL,MEDIO,17
874,3263212305228307743,2017-08-06,15,,Serviços,GMAIL,MEDIO,18
875,843896882208504179,2019-05-16,(1,X,,YAHOO,GRANDE,13
876,8047821974672655407,2019-03-28,,,Serviços,HOTMAIL,GRANDE,93
877,4210463673385510745,2015-05-28,77,,Serviços,HOTMAIL,MEDIO,47
878,69766362497027920,2009-09-21,92,,Serviços,HOTMAIL,MEDIO,69
879,4078490786243765404,2010-03-29,19,,Comércio,GMAIL,GRANDE,13
880,8004409125524742779,2011-02-14,54,,Serviços,YAHOO,PEQUENO,99
881,8748106677402909629,2011-08-23,69,,Comércio,YAHOO,PEQUENO,76
882,2859982583195166819,2019-07-09,35,,Indústria,HOTMAIL,MEDIO,37
883,8609211777002937758,2019-05-27,11,,Comércio,YAHOO,GRANDE,98
884,6547872039250784411,2019-09-02,11,,Comércio,YAHOO,GRANDE,71
885,6832005298160297810,2014-06-08,11,,Serviços,HOTMAIL,PEQUENO,79
886,3333870869270823799,2019-08-11,19,,Comércio,YAHOO,MEDIO,13
887,2035700727032031976,2019-07-01,11,,Comércio,YAHOO,,49
888,1043585102535564595,2019-02-10,19,,Serviços,YAHOO,GRANDE,13
889,608816700571896717,2019-03-31,,,Comércio,YAHOO,MEDIO,65
890,1875708128527882196,2019-03-12,54,,Comércio,YAHOO,PEQUENO,95
891,1082658943827891572,2019-06-09,,,Comércio,HOTMAIL,MEDIO,29
892,4723919748432185874,2014-03-02,,,Serviços,YAHOO,MEDIO,85
893,7061868716439556791,2017-04-10,,,Serviços,GMAIL,MEDIO,27
894,1864367736036633256,2019-06-30,,,Serviços,GMAIL,MEDIO,88
895,6373947691253940364,2019-05-08,11,,Serviços,GMAIL,MEDIO,13
896,3140918607946425426,2016-05-18,11,,Comércio,YAHOO,MEDIO,43
897,3685376304786338340,2008-05-04,49,,Comércio,GMAIL,GRANDE,89
898,6914631631926429447,2019-08-27,14,,Indústria,HOTMAIL,MEDIO,17
899,3511416927745338332,2018-09-05,42,,Serviços,YAHOO,MEDIO,87
900,4862285428951244424,2014-03-19,42,,Comércio,HOTMAIL,MEDIO,84
901,8512418270673092441,2019-08-28,,,Comércio,AOL,MEDIO,73
902,7889351655716537527,2017-01-11,35,,Indústria,OUTLOOK,MEDIO,37
903,1273229638516517354,2017-05-18,85,,Indústria,HOTMAIL,MEDIO,60
904,6871485876456523363,2019-03-12,35,,Serviços,HOTMAIL,MEDIO,35
905,988707525807573448,2019-10-03,47,,Indústria,BOL,MEDIO,89
906,3906045000005838812,2014-06-25,65,X,,YAHOO,MEDIO,78
907,8090492548102964782,2019-10-22,11,,Serviços,GMAIL,GRANDE,13
908,3543162424793477785,2000-08-15,19,,Serviços,YAHOO,GRANDE,13
909,5043004928991692540,2019-10-24,19,,Comércio,HOTMAIL,MEDIO,13
910,8536980239903840341,2019-09-29,99,,Comércio,YAHOO,GRANDE,68
911,4997308257850209705,2019-08-29,43,,Indústria,HOTMAIL,GRANDE,86
912,3772710147663076183,2019-09-09,,,Comércio,GMAIL,MEDIO,20
913,4982042089827666585,2000-08-15,11,,Serviços,YAHOO,GRANDE,78
914,1732933177229870014,2019-03-27,11,,Indústria,OUTLOOK,,69
915,5304403477328695520,2019-10-20,,,Serviços,YAHOO,MEDIO,65
916,493565965354066585,2016-05-17,,,Comércio,HOTMAIL,GRANDE,78
917,2978852236996041848,2019-09-25,35,,Serviços,OUTLOOK,MEDIO,37
918,7524505197759784814,2019-03-12,11,,Serviços,YAHOO,GRANDE,64
919,1589465774841117651,2012-04-10,21,,Serviços,YAHOO,MEDIO,24
920,521351744568531135,2019-09-30,35,,Comércio,YAHOO,MEDIO,37
921,3296374419863077251,2017-03-08,11,,Serviços,HOTMAIL,GRANDE,56
922,985215297182099989,2003-05-06,45,,Indústria,GMAIL,GRANDE,85
923,1922661714134822818,2019-07-17,,,Comércio,YAHOO,PEQUENO,78
924,1849408830951333776,2019-11-24,(4,,Comércio,HOTMAIL,GRANDE,85
925,924957821424248698,2019-09-15,37,,Serviços,GMAIL,GRANDE,35
926,3820213618605354326,2019-10-14,31,,Indústria,GMAIL,GRANDE,34
927,2673576168790933175,2019-03-31,85,,Comércio,HOTMAIL,MEDIO,62
928,5694881483989656694,2000-08-15,69,,Serviços,YAHOO,MEDIO,76
929,3888528635045328222,2019-09-09,62,,Serviços,HOTMAIL,MEDIO,13
930,2813869270515910849,2017-07-09,32,,Comércio,HOTMAIL,MEDIO,36
931,8097962811568170308,2000-08-15,81,,Serviços,HOTMAIL,GRANDE,51
932,5101193702106031363,2014-11-05,(1,,Indústria,GMAIL,GRANDE,14
933,472772897496154354,2007-09-19,45,,Comércio,GMAIL,GRANDE,85
934,3903290047715748290,2019-10-07,,,Indústria,HOTMAIL,PEQUENO,na
935,8986916198713650374,2016-06-05,,,Serviços,GMAIL,MEDIO,64
936,3682570285558758138,2018-03-21,94,,Serviços,GMAIL,GRANDE,68
937,550640993893626857,2019-10-06,,,Comércio,GMAIL,MEDIO,49
938,494641254909702757,2017-10-23,65,,Serviços,GMAIL,MEDIO,78
939,2529163714741999839,2015-10-05,11,,Indústria,AOL,PEQUENO,64
940,189650789135045122,2016-02-02,44,X,,HOTMAIL,GRANDE,87
941,6704528044328834201,2014-11-05,(1,,Indústria,BOL,MEDIO,14
942,4487571742607713385,2014-01-08,16,,Comércio,GMAIL,GRANDE,14
943,334065431792475495,2000-08-15,55,,Serviços,HOTMAIL,GRANDE,98
944,7200509200540839533,2019-08-27,32,,Indústria,GMAIL,PEQUENO,36
945,2455496390444272119,2018-06-06,34,X,,OUTLOOK,GRANDE,39
946,5373371196946859811,2015-11-10,35,,Serviços,HOTMAIL,GRANDE,37
947,255928150711119413,2006-05-03,49,,Comércio,YAHOO,GRANDE,89
948,2973518107081249661,2018-04-04,64,,Indústria,GMAIL,MEDIO,75
949,7020910424509248025,2019-04-25,54,X,,HOTMAIL,GRANDE,97
950,6693181132429641622,2019-12-12,,X,,HOTMAIL,MEDIO,76
951,7067471043900250355,2019-09-02,,,Serviços,BOL,GRANDE,13
952,1071127366397407520,2020-01-07,,,Indústria,GMAIL,MEDIO,98
953,2983174282784691273,2019-12-25,62,,Indústria,GMAIL,GRANDE,75
954,7640249903888628103,2004-03-04,91,,Indústria,GMAIL,MEDIO,68
955,8376902089871279815,2000-08-15,15,,Serviços,YAHOO,MEDIO,18
956,6721448955097663572,2020-01-12,82,,Serviços,GMAIL,PEQUENO,57
957,6471448246085839373,2019-11-24,47,,Comércio,YAHOO,GRANDE,89
958,4395421876733405196,2020-01-16,43,,Serviços,HOTMAIL,GRANDE,86
959,866011924076225884,2016-06-06,91,,Serviços,GMAIL,MEDIO,66
960,1692423451726508456,2019-12-02,67,,Serviços,BOL,GRANDE,79
961,5901769182336230217,2016-05-11,66,X,,GMAIL,MEDIO,78
962,113538242419211987,2019-06-20,44,,Comércio,HOTMAIL,MEDIO,87
963,3540559576342636557,2020-02-12,,,Indústria,YAHOO,PEQUENO,21
964,4850936440093751199,2014-02-09,22,,Indústria,GMAIL,GRANDE,28
965,5055200744384119654,2019-11-12,12,,Serviços,YAHOO,PEQUENO,12
966,4649044785270813165,2019-03-14,71,,,HOTMAIL,MEDIO,41
967,8162017568751362437,2019-09-20,,,Indústria,YAHOO,MEDIO,65
968,8873204832986811115,2016-04-27,49,,Serviços,,MEDIO,89
969,1611146298923153842,2020-01-16,93,,Comércio,YAHOO,MEDIO,68
970,43266641219008038,2020-02-17,,,Serviços,GMAIL,GRANDE,36
971,8163895533020293251,2019-12-25,41,,Serviços,GMAIL,MEDIO,80
972,3725587489732036460,2019-04-24,31,X,,GMAIL,MEDIO,31
973,8919892162361650175,2011-02-14,61,,Serviços,AOL,GRANDE,70
974,5114577082647278423,2000-08-15,81,,Comércio,GMAIL,MEDIO,55
975,2459664758252154072,2018-01-25,61,,Comércio,HOTMAIL,PEQUENO,37
976,5995766367666411083,2020-03-24,,X,,GMAIL,MEDIO,78
977,4888650984285190697,2020-03-30,,,Comércio,,MEDIO,14
978,4351694415353093046,2020-03-30,,,Comércio,GMAIL,GRANDE,33
979,8099657915545873036,2012-04-10,32,,Comércio,GMAIL,MEDIO,22
980,209477776078372134,2020-03-24,,,Serviços,AOL,GRANDE,86
981,8464809590757561185,2012-04-02,14,,Serviços,AOL,MEDIO,17
982,705648002974742140,2020-01-26,67,,Indústria,YAHOO,MEDIO,79
983,3109771318936962520,2020-03-02,,,Indústria,GMAIL,MEDIO,65
984,3697819710996931657,2011-12-07,41,,Comércio,YAHOO,MEDIO,83
985,2333404192508932057,2016-02-15,67,,Indústria,GMAIL,GRANDE,79
986,525652670391923872,2018-08-08,(5,,Indústria,GMAIL,GRANDE,91
987,8174633018998080168,2019-11-03,77,,Serviços,HOTMAIL,PEQUENO,47
988,7911162482760986289,2020-02-17,11,,Comércio,HOTMAIL,GRANDE,18
989,1738460583932152602,2020-02-06,41,X,,YAHOO,MEDIO,81
990,5282563463193783344,2019-10-29,,X,,OUTLOOK,GRANDE,77
991,6394935036014530592,2020-03-03,31,,Comércio,,GRANDE,34
992,6885171468891031140,2011-02-14,18,,Comércio,YAHOO,MEDIO,19
993,7060969657673447359,2016-05-04,41,,Comércio,OUTLOOK,MEDIO,80
994,3536704882799524586,2020-04-28,00,,Indústria,GMAIL,,89
995,4170463992215954403,2020-01-26,41,,Serviços,HOTMAIL,MEDIO,81
996,8619312279454356821,2014-05-18,16,,Indústria,GMAIL,GRANDE,39
997,5714540197488862003,2019-08-19,,,Indústria,HOTMAIL,MEDIO,45
998,6810366761249506182,2016-12-28,74,,Serviços,YAHOO,GRANDE,46
999,2005542793747273676,2017-02-01,62,,Serviços,YAHOO,GRANDE,68
1000,956217406816925982,2013-05-09,45,,Serviços,AOL,MEDIO,85
1001,8012945665375811304,2009-05-05,62,,Indústria,GMAIL,GRANDE,74
1002,2839700004795467658,2018-10-01,,X,,YAHOO,MEDIO,73
1003,5162636608292907782,2014-04-07,34,,Comércio,GMAIL,GRANDE,38
1004,1467843186411742274,2019-12-26,,,Serviços,GMAIL,MEDIO,72
1005,1825022747815271956,2016-04-27,21,,Indústria,HOTMAIL,GRANDE,27
1006,3365334263589180925,2019-01-03,66,X,,GMAIL,PEQUENO,78
1007,3492978633103560560,2011-07-28,47,,Indústria,HOTMAIL,MEDIO,88
1008,9101617110967101591,2020-01-02,35,,Indústria,GMAIL,GRANDE,37
1009,2929243640075785940,2020-04-02,,,Comércio,GMAIL,GRANDE,63
1010,8907133353015280586,2020-01-19,27,,Comércio,OUTLOOK,GRANDE,29
1011,3536431875244944563,2020-05-10,,,,GMAIL,GRANDE,96
1012,5304536516981778801,2020-02-04,92,,Indústria,,MEDIO,69
1013,5315267409112598781,2020-06-08,,X,,GMAIL,GRANDE,81
1014,4541506527938763361,2019-06-25,51,,Serviços,YAHOO,MEDIO,95
1015,5651190097741301133,2007-05-21,66,,Serviços,YAHOO,PEQUENO,78
1016,326257359176916767,2019-09-02,83,,Indústria,HOTMAIL,MEDIO,58
1017,7790849460101092738,2017-10-30,44,,Comércio,GMAIL,MEDIO,87
1018,8646086919778610813,2020-03-24,61,,Serviços,YAHOO,MEDIO,70
1019,5036870533568879731,2020-06-23,(6,,Indústria,HOTMAIL,MEDIO,78
1020,5951322986271477998,2020-05-07,,,Serviços,OUTLOOK,MEDIO,37
1021,8464769152264029983,2017-07-19,65,X,,YAHOO,GRANDE,78
1022,4187591029730357479,2020-06-18,,,Indústria,GMAIL,PEQUENO,78
1023,2166129906801669318,2016-07-20,,,Indústria,YAHOO,MEDIO,72
1024,901119221367843192,2020-05-27,(4,,Indústria,AOL,GRANDE,85
1025,1574054842704135993,2020-05-13,12,,Comércio,GMAIL,PEQUENO,12
1026,7712263029835111826,2006-08-08,77,,Serviços,YAHOO,MEDIO,47
1027,6448234172949059931,2020-07-07,,X,,BOL,GRANDE,34
1028,8049805689946244047,2017-08-06,,,Serviços,YAHOO,MEDIO,66
1029,7708030042671632236,2019-03-06,,,Comércio,HOTMAIL,,22
1030,1093053069479288753,2019-06-17,,,Indústria,GMAIL,PEQUENO,68
1031,7692335720341018458,2020-06-22,11,,Indústria,YAHOO,MEDIO,13
1032,8060154314331993193,2019-10-15,,,Indústria,HOTMAIL,PEQUENO,13
1033,4641659186059167709,2017-08-06,62,,Serviços,GMAIL,GRANDE,38
1034,6081226091774593903,2018-12-03,,,Serviços,GMAIL,GRANDE,65
1035,4604807967654337091,2017-08-06,51,,Comércio,GMAIL,PEQUENO,95
1036,1801648099512442340,2019-11-06,,,Serviços,HOTMAIL,,32
1037,6765961450216188291,2019-11-20,41,,Serviços,HOTMAIL,PEQUENO,83
1038,2444743522510084109,2018-11-26,,,Comércio,HOTMAIL,GRANDE,73
1039,7038761645302069945,2020-07-21,55,,Comércio,YAHOO,MEDIO,48
1040,7529137091657891207,2019-12-08,,,Comércio,YAHOO,GRANDE,38
1041,2988042199057874759,2020-07-13,35,,Serviços,HOTMAIL,MEDIO,37
1042,4165983075385227812,2020-06-28,32,,Comércio,YAHOO,MEDIO,36
1043,3408536439470975134,2006-07-10,54,,Indústria,AOL,PEQUENO,95
1044,1156053485989336481,2011-02-14,31,,Comércio,GMAIL,PEQUENO,30
1045,2446803760137518909,2019-10-30,,,Serviços,GMAIL,MEDIO,68
1046,8385636129786687263,2000-08-15,33,,Comércio,YAHOO,MEDIO,98
1047,1329553496073467331,2020-06-29,41,,Indústria,YAHOO,GRANDE,83
1048,1594877745775952421,2020-02-05,,,Comércio,GMAIL,PEQUENO,78
1049,8706851346184249504,2000-08-15,33,,Serviços,HOTMAIL,GRANDE,36
1050,4137237863152538907,2020-08-06,,,Indústria,YAHOO,,14
1051,8603678028264007695,2019-03-20,11,,Serviços,YAHOO,MEDIO,42
1052,8463871205935856285,2020-05-04,,,Serviços,HOTMAIL,GRANDE,99
1053,7999843484680834128,2020-08-09,,,Serviços,YAHOO,MEDIO,56
1054,287529573188507001,2019-05-01,48,,Serviços,GMAIL,MEDIO,88
1055,5401282050253009067,2018-04-16,,,Serviços,GMAIL,MEDIO,61
1056,3357976326879346012,2020-06-04,,,Indústria,YAHOO,PEQUENO,68
1057,1931676870336388249,2015-10-05,,X,,YAHOO,GRANDE,47
1058,3387580208304842365,2020-06-02,,,Serviços,AOL,GRANDE,13
1059,89342157110910412,2019-07-28,,,,AOL,GRANDE,25
1060,1757249986361236700,2012-09-27,14,,Indústria,GMAIL,MEDIO,17
1061,864510931144626280,2004-08-23,,,Serviços,AOL,MEDIO,57
1062,1678680306005074426,2020-06-30,28,,Serviços,HOTMAIL,MEDIO,29
1063,9142266044170177362,2020-08-06,11,,Serviços,HOTMAIL,MEDIO,27
1064,191536915328669008,2020-07-12,47,,Serviços,HOTMAIL,MEDIO,89
1065,1432499644543625478,2019-12-11,54,X,,GMAIL,GRANDE,99
